,workflow_type,task_id,time_to_buffer,dependency_wait_time,time_spent_in_queue,model_fetching_time,execution_time
303,0.0,3.0,561.0043814697128,0.0,0.0,0.0,803.0
304,0.0,4.0,1002.0097129589703,835.9973342553712,0.0,0.0,1.0
305,1.0,0.0,0.004381469712825492,0.0,0.0,0.0,560.0
306,1.0,1.0,560.0043814697128,0.0,778.0,0.0,27.0
307,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
308,2.0,1.0,283.4883574529522,0.0,80.51602401676064,0.0,26.0
309,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
310,2.0,3.0,359.4808353392291,30.528307187341852,0.0,0.0,0.19999999999708962
311,3.0,0.0,0.24041766961454414,0.0,0.0,0.0,0.6000000000058208
312,3.0,1.0,1.6707347279589158,0.0,0.0,0.0,178.0
313,3.0,2.0,1.6707347279589158,0.0,0.0,0.0,147.0
314,3.0,3.0,149.50105178629747,30.16968294166145,0.0,0.0,104.0
315,0.0,0.0,0.004381469712825492,0.0,0.0,0.0,561.0
316,0.0,1.0,561.0070472143416,0.0,0.0,0.0,441.0
317,0.0,2.0,561.0070472143416,0.0,498.99733425537124,0.0,778.0
318,0.0,3.0,561.0043814697128,0.0,0.0,0.0,803.0
319,0.0,4.0,1002.0097129589703,835.9973342553712,0.0,0.0,1.0
320,1.0,0.0,0.004381469712825492,0.0,0.0,0.0,560.0
321,1.0,1.0,560.0043814697128,0.0,778.0,0.0,27.0
322,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
323,2.0,1.0,283.4883574529522,0.0,80.51602401676064,0.0,26.0
324,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
325,2.0,3.0,359.4808353392291,30.528307187341852,0.0,0.0,0.19999999999708962
326,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
327,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
328,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
329,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
330,0.0,0.0,0.004381469712825492,0.0,0.0,0.0,561.0
331,0.0,1.0,561.0070472143416,0.0,0.0,0.0,441.0
332,0.0,2.0,561.0070472143416,0.0,498.99733425537124,0.0,778.0
333,0.0,3.0,561.0043814697128,0.0,0.0,0.0,803.0
334,0.0,4.0,1002.0097129589703,835.9973342553712,0.0,0.0,1.0
335,1.0,0.0,0.004381469712825492,0.0,0.0,0.0,560.0
336,1.0,1.0,560.0043814697128,0.0,778.0,0.0,27.0
337,2.0,0.0,0.24041766961454414,0.0,0.0,0.0,283.0
338,2.0,1.0,283.24793978333764,0.0,80.75644168637518,0.0,26.0
339,2.0,2.0,283.24041766961454,0.0,0.0,0.0,76.0
340,2.0,3.0,359.24041766961454,30.768724856956396,0.0,0.0,0.19999999999708962
341,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
342,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
343,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
344,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
345,0.0,0.0,0.004381469712825492,0.0,0.0,0.0,561.0
346,0.0,1.0,561.0070472143416,0.0,0.0,0.0,441.0
347,0.0,2.0,561.0070472143416,0.0,498.99733425537124,0.0,778.0
348,0.0,3.0,561.0043814697128,0.0,0.0,0.0,803.0
349,0.0,4.0,1002.0097129589703,835.9973342553712,0.0,0.0,1.0
350,1.0,0.0,0.004381469712825492,0.0,0.0,0.0,560.0
351,1.0,1.0,560.0043814697128,0.0,778.0,0.0,27.0
352,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
353,2.0,1.0,283.4883574529522,0.0,80.51602401676064,0.0,26.0
354,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
355,2.0,3.0,359.4808353392291,30.528307187341852,0.0,0.0,0.19999999999708962
356,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
357,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
358,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
359,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
360,0.0,0.0,0.002190734856412746,0.0,0.0,0.0,561.0
361,0.0,1.0,561.0048564794852,0.0,0.0,0.0,441.0
362,0.0,2.0,561.0048564794852,0.0,498.99733425537124,0.0,778.0
363,0.0,3.0,561.0021907348564,0.0,0.0,0.0,803.0
364,0.0,4.0,1002.0075222241139,835.9973342553712,0.0,0.0,1.0
365,1.0,0.0,0.002190734856412746,0.0,0.0,0.0,560.0
366,1.0,1.0,560.0021907348564,0.0,778.0,0.0,27.0
367,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
368,2.0,1.0,283.4883574529522,0.0,80.51383328190423,0.0,26.0
369,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
370,2.0,3.0,359.4808353392291,30.52611645248544,0.0,0.0,0.19999999999708962
371,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
372,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
373,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
374,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
